,intercept,glm,local-glm-boost,local-glm-boost-light,true
204327,0.08765412427834048,0.057075069432645856,0.057098075053629016,0.0642630138600985,0.0
672838,0.08765412427834048,0.07705515507379818,0.07716608922829493,0.0707231377518822,0.0
394999,0.08765412427834048,0.05861941236366073,0.05864681000806139,0.06481803618031384,0.0
365307,0.08765412427834048,0.11155222314184728,0.11157799647349127,0.11906749244170092,0.0
238430,0.08765412427834048,0.06938073013239136,0.06945768002689337,0.06548631111177187,0.0
304575,0.08765412427834048,0.06685416587559823,0.06690271421212883,0.07414990117440017,0.0
392214,0.08765412427834048,0.05926757729724368,0.05929083582865774,0.06633129180223861,0.0
502137,0.08765412427834048,0.09539006673722378,0.09563575646451077,0.08541850812764593,0.0
171093,0.08765412427834048,0.07616158403175277,0.07622602928721457,0.0835367062987812,0.0
615449,0.08765412427834048,0.06388323346302913,0.06393904712957937,0.061070458504723014,0.0
597883,0.08765412427834048,0.0741420285726497,0.07423139655753841,0.068315962108247,0.0
574347,0.08765412427834048,0.1327684259386857,0.1328774892029514,0.12339378037323348,4.761904761904762
642707,0.08765412427834048,0.058288347645194874,0.058311518569626714,0.06452087596708074,0.0
493445,0.08765412427834048,0.07151902296692073,0.062157739454783686,0.06353413498236306,0.0
507443,0.08765412427834048,0.07504640524277294,0.075067129658471,0.08390538971415736,0.0
94117,0.08765412427834048,0.06140222675290918,0.06146006190170706,0.057345895065313936,0.0
237857,0.08765412427834048,0.0705044870089055,0.07058581048896193,0.06598300442336154,0.0
548906,0.08765412427834048,0.16716506459683259,0.16725030355637355,0.18232627556016806,0.0
210932,0.08765412427834048,0.06094145425707255,0.06100033997929537,0.05692367667314322,0.0
311077,0.08765412427834048,0.14722594135648961,0.14738112329153685,0.13585221985930906,0.0
502147,0.08765412427834048,0.10885004462680017,0.10896363062842698,0.10277055502923438,0.0
361637,0.08765412427834048,0.059699067675067455,0.05974035464003261,0.06681604288611886,0.0
481086,0.08765412427834048,0.06819422818293577,0.06822302117766228,0.07422622150673296,0.0
536118,0.08765412427834048,0.0695337096147446,0.06960710575068041,0.06416124197694367,0.0
558974,0.08765412427834048,0.0724733282387874,0.0721760720698372,0.06678278392459619,0.0
286323,0.08765412427834048,0.08515283297733792,0.08522031660578457,0.08947801341395724,0.0
42329,0.08765412427834048,0.07638642277894987,0.07652248216703089,0.07080877954010947,0.0
491282,0.08765412427834048,0.07475858783794753,0.07484537301687803,0.06734049115098859,0.0
608661,0.08765412427834048,0.07116493129148942,0.07124352798685313,0.06388173891559444,0.0
241310,0.08765412427834048,0.05476849876025254,0.05478688519697814,0.060535474955813906,0.0
419592,0.08765412427834048,0.059538852562377245,0.05956163656382395,0.06575351127013682,0.0
14555,0.08765412427834048,0.12245965635754588,0.12256204752535298,0.11373733136437518,33.333333333333336
509025,0.08765412427834048,0.08677795558885036,0.08655394250721524,0.09015109493849598,0.0
208029,0.08765412427834048,0.12272338114792125,0.12282447567799783,0.11090336744102061,0.0
227573,0.08765412427834048,0.07887375724058399,0.07896383871096813,0.07260576307846178,0.0
485486,0.08765412427834048,0.05773481965786812,0.05775880487984179,0.06352475009241097,0.0
357848,0.08765412427834048,0.05863076711709834,0.05865901230955848,0.06536553946930444,0.0
581271,0.08765412427834048,0.08723511088703832,0.07727388926883194,0.0707155048906615,0.0
187393,0.08765412427834048,0.07889649657963795,0.07895096501818262,0.08154392547913249,0.0
395173,0.08765412427834048,0.07311843413536226,0.07322404492479126,0.06762050005127498,0.0
555731,0.08765412427834048,0.07168053015230452,0.07177392269089013,0.06458859836410645,1.0989010989010988
28807,0.08765412427834048,0.06397114730018755,0.06401442661414103,0.07060126807628321,0.0
344428,0.08765412427834048,0.11114762379650661,0.11130991916269417,0.1018396732443104,0.0
102938,0.08765412427834048,0.1862951427363556,0.18647457190180372,0.1706963354692299,0.0
210910,0.08765412427834048,0.06502033184382947,0.06508577591465835,0.06006287408554469,0.0
40733,0.08765412427834048,0.06316161455098944,0.06322487644630824,0.058836465279781806,0.0
484488,0.08765412427834048,0.07485930596490831,0.07493935078178428,0.0690474017858052,0.0
318473,0.08765412427834048,0.06620853778930896,0.06623880543785729,0.06895602574787715,0.0
550352,0.08765412427834048,0.08391528496480344,0.08396059994389833,0.09172410524675483,0.0
564495,0.08765412427834048,0.0763710288211145,0.07646680937935514,0.07007613545225952,0.0
24944,0.08765412427834048,0.17645733904506722,0.1766117551864285,0.16321245997729575,0.0
396047,0.08765412427834048,0.07820572450981728,0.07830044658625322,0.07155439901620401,0.0
195856,0.08765412427834048,0.07652017494522757,0.07661072348693818,0.07170958426726598,0.0
294858,0.08765412427834048,0.08735176192555381,0.08701353123199752,0.07992275411148692,0.0
363302,0.08765412427834048,0.05230929459461873,0.05232943052176655,0.0587655097773733,0.0
589845,0.08765412427834048,0.17170276688937205,0.17179568278930854,0.18110329035719744,0.0
208976,0.08765412427834048,0.10350274753530361,0.10359621745818177,0.09711487050324522,0.0
586297,0.08765412427834048,0.08065683115680093,0.08075813073766823,0.07422751085511257,0.0
93014,0.08765412427834048,0.05355970057720882,0.05357608124438418,0.05931459106215236,0.0
243015,0.08765412427834048,0.07192837066798759,0.07201482317382785,0.06625199359688447,0.0
400891,0.08765412427834048,0.08076283180771875,0.08044065031312131,0.07371385683580574,0.0
130400,0.08765412427834048,0.07879603807225861,0.07848801792668997,0.07206950714461174,0.0
33397,0.08765412427834048,0.11631338205349477,0.11643129577769663,0.10869343030066408,4.545454545454546
627060,0.08765412427834048,0.10473234568361756,0.10453394932658391,0.091336328663001,0.0
45035,0.08765412427834048,0.06180022850119788,0.06185824358782712,0.0572644557482961,0.0
645463,0.08765412427834048,0.06899997989816661,0.060705806346855164,0.07630943929214097,0.0
514603,0.08765412427834048,0.06407669637224954,0.06411825055668376,0.07157349929390379,0.0
410550,0.08765412427834048,0.18332717182219319,0.18339643917768647,0.19247050998633794,0.0
366409,0.08765412427834048,0.08853585930735158,0.08858081833572666,0.0974040147621951,0.0
56634,0.08765412427834048,0.07504078291052321,0.0750613137900719,0.08436626787617738,8.333333333333334
644577,0.08765412427834048,0.0657661197632393,0.06579312371197947,0.07334367390428112,0.0
405060,0.08765412427834048,0.085301172005847,0.08495621746267915,0.0773443062573816,0.0
135248,0.08765412427834048,0.08158936050335551,0.08166866636853884,0.07377432929088942,0.0
374338,0.08765412427834048,0.07011443587630331,0.07019084182062377,0.0630769466887719,0.0
485849,0.08765412427834048,0.0735749632152768,0.07365812119018483,0.06577282964285705,0.0
182259,0.08765412427834048,0.09708002288881994,0.09719259767567472,0.08948947557399897,0.0
70295,0.08765412427834048,0.10837965485906254,0.1079267013496762,0.10077673612218595,0.0
644011,0.08765412427834048,0.07431347698444273,0.07439795206734924,0.06647393820740591,0.0
210578,0.08765412427834048,0.14474594383030273,0.14480650476170281,0.16030119897749665,0.0
485657,0.08765412427834048,0.07164290582600503,0.07172146843111132,0.0642929739929794,0.0
627817,0.08765412427834048,0.06561492590743784,0.06568320044243316,0.06174774597249355,0.0
460877,0.08765412427834048,0.07720409260826558,0.07729683916496138,0.07129015897961662,0.0
164769,0.08765412427834048,0.07735511380713472,0.07738228926172824,0.08625094348705621,0.0
649384,0.08765412427834048,0.06782888623324822,0.06786645484319069,0.07513526491110803,0.0
58771,0.08765412427834048,0.14589584180541104,0.1460558172084021,0.13305312119087653,0.0
365160,0.08765412427834048,0.07927259122094883,0.07939320277776445,0.07249918544860144,0.0
447214,0.08765412427834048,0.1785866143724354,0.17878114906343964,0.16291847859838293,0.0
435975,0.08765412427834048,0.16192583765658564,0.1620023789918987,0.1721342011083041,0.0
470099,0.08765412427834048,0.11087799904595169,0.11092996322288243,0.11936256092894035,0.0
95541,0.08765412427834048,0.05389265867602254,0.05391218256786633,0.06094565577717426,0.0
371607,0.08765412427834048,0.0954057108703849,0.09514690592251401,0.10231995310695896,0.0
239498,0.08765412427834048,0.08770503255406462,0.08774146503771067,0.09725112402402018,0.0
91966,0.08765412427834048,0.0709830213116476,0.07100546435868692,0.07649006731533378,0.0
638592,0.08765412427834048,0.056477360456085396,0.056500857552083526,0.0632153137647948,0.0
455727,0.08765412427834048,0.07627314772644568,0.07630577851706806,0.08457031051059362,0.0
504594,0.08765412427834048,0.07440771542877443,0.07452533586334174,0.06586784860216274,0.0
19773,0.08765412427834048,0.17384352857409402,0.17393853983425275,0.18720424221144255,1.923076923076923
428657,0.08765412427834048,0.1197736543834301,0.11987456749282271,0.11226038296297143,0.0
414496,0.08765412427834048,0.17669421499966412,0.17678104421785212,0.19320024775727498,0.0
355360,0.08765412427834048,0.06546945102042914,0.06550205792364316,0.07073994388667092,0.0
617366,0.08765412427834048,0.06995595035105501,0.07004906698472643,0.06446799216086246,0.0
603325,0.08765412427834048,0.060279710927156546,0.0603055470000694,0.06769541973541038,0.0
675481,0.08765412427834048,0.08376565583017145,0.0837882591513271,0.09314803865484023,0.0
181685,0.08765412427834048,0.10483601746406632,0.10441164040002011,0.09405804739523421,0.0
379461,0.08765412427834048,0.0782838188438923,0.07830847842750505,0.08810797782398869,0.0
170225,0.08765412427834048,0.06786698824336904,0.06790223883646865,0.07258944288202582,0.0
363451,0.08765412427834048,0.05487526477926079,0.05489308661165479,0.06065432172858509,0.0
446209,0.08765412427834048,0.198346761352964,0.1984519841392601,0.21050852126107658,2.0
304283,0.08765412427834048,0.11716808772878286,0.11724212254700346,0.1277270814885362,0.0
610831,0.08765412427834048,0.06286087052091348,0.06289065710140998,0.06863433131814207,0.0
535732,0.08765412427834048,0.09704065515460446,0.09716397458781142,0.08802794644237118,0.0
580500,0.08765412427834048,0.10278445478625951,0.10240368391894712,0.09149953618058075,0.0
194614,0.08765412427834048,0.09517528952562457,0.095301636448008,0.08801088911546957,0.0
337948,0.08765412427834048,0.1614887039517133,0.16169888259254417,0.14884942629254602,0.0
44740,0.08765412427834048,0.18770507886405807,0.18776311470665455,0.2014208299887858,0.0
630261,0.08765412427834048,0.058507650656581624,0.05852997283919279,0.06424728990309767,0.0
49310,0.08765412427834048,0.08064672388547303,0.0807225824347584,0.07648147175907867,0.0
466491,0.08765412427834048,0.05312756851076245,0.05314260284822743,0.05922669677969217,0.0
209980,0.08765412427834048,0.05545417128154853,0.05547564168927912,0.062125705393357177,0.0
638628,0.08765412427834048,0.07873366941965904,0.07888044760494273,0.0713110499716974,0.0
364803,0.08765412427834048,0.12096714089740739,0.12114598284112628,0.13211266088822585,0.0
53256,0.08765412427834048,0.06759716714292809,0.06763354564173187,0.07484402767940132,0.0
353414,0.08765412427834048,0.075961787877588,0.0756541322378723,0.06969434329870074,0.0
476044,0.08765412427834048,0.07365498867743844,0.07375829502042675,0.06795373298104633,0.0
129187,0.08765412427834048,0.1435488413578248,0.14367945200490825,0.13161377706293076,0.0
350207,0.08765412427834048,0.13139831787292477,0.13095829335779827,0.11789396246415183,0.0
626611,0.08765412427834048,0.0654197115240984,0.065490393059049,0.062065436053298575,0.0
512677,0.08765412427834048,0.06100069201500994,0.061043029201916205,0.06827503159874738,0.0
250664,0.08765412427834048,0.17052718222694394,0.1705935442279814,0.1832016093220883,0.0
348258,0.08765412427834048,0.05245418638959574,0.05247153921733686,0.05940200779383888,0.0
497090,0.08765412427834048,0.0733974470619163,0.07348985987818422,0.0679123419482182,0.0
250574,0.08765412427834048,0.058927632722828,0.05894896922052032,0.06606852086626168,0.0
50248,0.08765412427834048,0.06725619515098932,0.06697435939884178,0.06270901355327725,0.0
365458,0.08765412427834048,0.07548888781783855,0.07558077600364092,0.06901289775869604,0.0
293034,0.08765412427834048,0.07035767592047314,0.07043178022583588,0.06485520883372464,0.0
479135,0.08765412427834048,0.0605447609304452,0.06057136828463778,0.06727532958498643,0.0
335339,0.08765412427834048,0.11022541322248847,0.10978921928057805,0.1003635713311225,0.0
476795,0.08765412427834048,0.059052343920806244,0.05908291573600947,0.06578419304223825,0.0
499516,0.08765412427834048,0.0660978915949432,0.06612723129228511,0.07273244449622585,0.0
396755,0.08765412427834048,0.06897709942235757,0.0690508574781307,0.06422814512472362,0.0
100448,0.08765412427834048,0.0655611000779461,0.06559630492799219,0.07148739838241487,0.0
267432,0.08765412427834048,0.10037195580113173,0.10041744162574046,0.1107346152519676,0.0
367385,0.08765412427834048,0.09146123379926765,0.09153889002908526,0.08561222605717637,0.0
463247,0.08765412427834048,0.07366522014297178,0.07336534312790392,0.06874761539500489,0.0
45489,0.08765412427834048,0.079701300655752,0.07979491569931171,0.07353801763032407,0.0
129799,0.08765412427834048,0.1393023417943295,0.13933638228523168,0.15195108035655508,0.0
610587,0.08765412427834048,0.1548727985660744,0.1550428521945565,0.1428657490796809,0.0
620769,0.08765412427834048,0.06714630839154095,0.06721743748461087,0.06232762370692683,0.0
258077,0.08765412427834048,0.06539449038384919,0.06545768358929743,0.05943579090940591,0.0
14846,0.08765412427834048,0.06174972137037273,0.06180842336257272,0.06824383546927139,0.0
224153,0.08765412427834048,0.11707133404867023,0.11718826790446384,0.10710125589144333,0.0
470165,0.08765412427834048,0.14613970165314236,0.14620170094411228,0.15898063799961032,0.0
311732,0.08765412427834048,0.06584223749923636,0.06587345217019841,0.07226441038621283,0.0
507261,0.08765412427834048,0.06511280789149337,0.06518150929533047,0.06011182354023106,1.0869565217391304
218002,0.08765412427834048,0.13829751952319405,0.13831656920406815,0.15201586228195457,0.0
634650,0.08765412427834048,0.05295339100710832,0.05297008396405859,0.05827869538197789,0.0
447227,0.08765412427834048,0.22674416192565394,0.22582848590447016,0.20053467500389593,0.0
214751,0.08765412427834048,0.09733797154646325,0.09743735873589225,0.09002663500178255,0.0
17251,0.08765412427834048,0.18949645578919655,0.18972282063780446,0.1729617004040376,0.0
299816,0.08765412427834048,0.07136590720902995,0.07145188145179664,0.06573299561443803,0.0
132210,0.08765412427834048,0.06945805396467522,0.06950303856422452,0.07477937691379231,0.0
319952,0.08765412427834048,0.09515304514296298,0.09482254217913116,0.08458601031187071,0.0
179109,0.08765412427834048,0.08098811002378464,0.08101930929737777,0.0861961222470515,0.0
486027,0.08765412427834048,0.07480590993233806,0.074907349703852,0.06899258505852145,0.0
678010,0.08765412427834048,0.0660103260480739,0.06608393325324338,0.06168233684457791,0.0
562886,0.08765412427834048,0.07147528568753239,0.07155421850896686,0.0663465197590605,0.0
551989,0.08765412427834048,0.07777414972750248,0.07781847232806437,0.08364335767854766,0.0
673504,0.08765412427834048,0.06168526786034157,0.061715493151174236,0.06655860066433923,0.0
517130,0.08765412427834048,0.07207227536782503,0.07216419504219751,0.06412373886853455,0.0
140824,0.08765412427834048,0.06429916583846201,0.0643615224936549,0.05976108488919184,0.0
525140,0.08765412427834048,0.058673076553706786,0.058700297087579914,0.06573123174466884,0.0
236038,0.08765412427834048,0.08622927514962606,0.08589247587782654,0.07785774480040435,0.0
279424,0.08765412427834048,0.07481897617003136,0.0749060988888338,0.06967337465504238,0.0
494806,0.08765412427834048,0.0724375485265333,0.063842061959894,0.07980204098682382,0.0
82187,0.08765412427834048,0.054671052543445425,0.05468794580598588,0.06035235576094146,0.0
365069,0.08765412427834048,0.16843185278816886,0.16862661085714215,0.14758130741678116,0.0
622484,0.08765412427834048,0.0700672106365503,0.07014479580245797,0.0648760138405009,0.0
265346,0.08765412427834048,0.1215482084978204,0.12161716088389077,0.1340578524749924,1.2048192771084338
634362,0.08765412427834048,0.1498631418672426,0.14989703207572647,0.15955698983589803,0.0
152826,0.08765412427834048,0.08726300301984265,0.07718068025164375,0.07903621417567505,0.0
203121,0.08765412427834048,0.053486229948587614,0.053504761271378765,0.060471775480133584,0.0
635539,0.08765412427834048,0.14880940253130068,0.14850381475874683,0.12961943562184575,0.0
472066,0.08765412427834048,0.07460919311326662,0.074707661207978,0.06872586032446121,0.0
665706,0.08765412427834048,0.10216672185311017,0.10191918891250515,0.10189017309622087,0.0
164788,0.08765412427834048,0.07040962367555027,0.07042257780037299,0.0790731680284874,0.0
504481,0.08765412427834048,0.06813263829030423,0.06820257499555228,0.06177176906291794,0.0
519952,0.08765412427834048,0.20282422935839461,0.20307515604788662,0.21563694117927215,0.0
183627,0.08765412427834048,0.16250337702533296,0.1625950357704785,0.1787885636235598,0.0
96004,0.08765412427834048,0.1589560213415964,0.1590093564092886,0.17339136289951637,0.0
438712,0.08765412427834048,0.07535395063409735,0.07542318706519215,0.07102274012010966,0.0
56843,0.08765412427834048,0.0785548278405173,0.07865877442382796,0.08158979513770578,0.0
473189,0.08765412427834048,0.12906204464756854,0.1292157590883606,0.1209325283354689,0.0
93103,0.08765412427834048,0.05529102592869672,0.05530972981173684,0.06146829988464608,0.0
195795,0.08765412427834048,0.19052013612321167,0.19071872745029836,0.17267991100947216,0.0
23281,0.08765412427834048,0.06663295408491987,0.06668673283654021,0.07229009612676054,0.0
438472,0.08765412427834048,0.16349655445396558,0.16364890044875494,0.15114136182899765,0.0
621483,0.08765412427834048,0.04917485436547425,0.04918537824111908,0.05595465957600803,0.0
335453,0.08765412427834048,0.06575120886716512,0.06578458790888728,0.0700683371769098,0.0
618718,0.08765412427834048,0.05890019675854907,0.05892564924505399,0.06475157716540397,0.0
268331,0.08765412427834048,0.06195882611539351,0.06198677172251837,0.06907592663876831,0.0
632246,0.08765412427834048,0.05661620732478346,0.05663797730036567,0.06193616393022369,0.0
239688,0.08765412427834048,0.1439685975538128,0.14414265532538156,0.1329035080363066,0.0
602282,0.08765412427834048,0.05583099164622671,0.05585202935712766,0.06290389296214267,0.0
653721,0.08765412427834048,0.09842524232787467,0.09849031804458754,0.10839625937975401,0.0
278017,0.08765412427834048,0.06779089064266026,0.06785270483040325,0.06369992018394308,0.0
95022,0.08765412427834048,0.0672465098556038,0.06726938542953534,0.07423421078164809,0.0
56846,0.08765412427834048,0.058694899243076325,0.058720807844828395,0.06590519223114083,0.0
516398,0.08765412427834048,0.17383388376664746,0.1741258678978199,0.15754261553047977,0.0
183245,0.08765412427834048,0.06070467865663525,0.060745817369937935,0.06737861445792619,0.0
356311,0.08765412427834048,0.06916751834170302,0.0692086506961315,0.0734973688309918,0.0
453445,0.08765412427834048,0.09801749364888676,0.0854704131114804,0.10462181265311875,0.0
301746,0.08765412427834048,0.07704053708356466,0.07714353524923458,0.08410098252139173,0.0
347051,0.08765412427834048,0.08069051177821125,0.08071916965453041,0.08914433069769158,0.0
627262,0.08765412427834048,0.06669194351205732,0.0667314489087586,0.07154801184243577,0.0
212881,0.08765412427834048,0.07291231776002875,0.07300309531302615,0.06724223484918092,0.0
302373,0.08765412427834048,0.10419309187706627,0.10437670546474674,0.09513090640717554,0.0
172242,0.08765412427834048,0.09487215332181881,0.09493716246344143,0.10223962015737938,0.0
666149,0.08765412427834048,0.12668630888850063,0.12676310541694671,0.13622498613528736,0.0
511841,0.08765412427834048,0.07378379848720969,0.07389837054775662,0.06782409269026314,0.0
505958,0.08765412427834048,0.09552204400979325,0.09559895999384911,0.09079766313074739,0.0
593683,0.08765412427834048,0.18193076467570574,0.18122052936291583,0.16329643455897824,0.0
625277,0.08765412427834048,0.059633326132015586,0.05968626665318761,0.05666117571285518,0.0
449733,0.08765412427834048,0.05639850483297552,0.05641964998567465,0.06263277724522168,0.0
657311,0.08765412427834048,0.06549158076617717,0.06555861285673649,0.06041386592830855,0.0
547895,0.08765412427834048,0.06335805782301969,0.06341964628581334,0.05940388799985541,0.0
463842,0.08765412427834048,0.07140021128760497,0.0714787368493745,0.0662567731697317,0.0
197375,0.08765412427834048,0.052812493493179936,0.05282705923382236,0.05692159229587644,0.0
116286,0.08765412427834048,0.26947848566747673,0.2668019092183302,0.28846900474411974,0.0
616390,0.08765412427834048,0.0684855029572993,0.06855921409559113,0.06346501000537745,0.0
394929,0.08765412427834048,0.13991349758007954,0.139321105968011,0.12600723431453895,0.0
181879,0.08765412427834048,0.07528235642415027,0.07537451815330555,0.06882907019867282,0.0
153379,0.08765412427834048,0.1539689702628628,0.15402380961653178,0.170210588696921,0.0
629724,0.08765412427834048,0.07583133703897615,0.07596586756324414,0.0693846718225807,0.0
12648,0.08765412427834048,0.0767594636148181,0.07644571190904091,0.06702900218635272,0.0
156670,0.08765412427834048,0.06787616921906203,0.06795004943468332,0.06341526941993274,0.0
422085,0.08765412427834048,0.14191361339075664,0.14193463070435194,0.1546442738673426,0.0
205676,0.08765412427834048,0.07343683785304812,0.07352639856133596,0.06769075450630713,0.0
356534,0.08765412427834048,0.15615963053163626,0.15624995810022005,0.16208286327320473,0.0
633636,0.08765412427834048,0.11457339509026152,0.11459397025000487,0.1253442081702568,0.0
288840,0.08765412427834048,0.1495975062738358,0.14973704615666666,0.1366512086455995,0.0
251746,0.08765412427834048,0.07421534420507318,0.07430066359027727,0.06865958394470467,0.0
215944,0.08765412427834048,0.08285357873059222,0.08294581263017405,0.07855512531325862,0.0
249695,0.08765412427834048,0.06829061115816222,0.06833181031736615,0.0739726794665893,0.0
274556,0.08765412427834048,0.06606540317643857,0.06613871997502159,0.06259904347552198,0.0
47524,0.08765412427834048,0.08804408718195213,0.08812896969258587,0.0788904374873419,0.0
79769,0.08765412427834048,0.18472596997171303,0.18491278437457806,0.19876607605943483,0.0
491730,0.08765412427834048,0.06261489407612471,0.06267302645102853,0.05921382972000071,0.0
324362,0.08765412427834048,0.0815869525485615,0.08164659397457161,0.08871120863287572,0.0
85727,0.08765412427834048,0.0649790330906979,0.06504524228450514,0.06044978336535032,0.0
625048,0.08765412427834048,0.10874441714064034,0.108926382692161,0.1005740472900572,0.0
570314,0.08765412427834048,0.14140432492867053,0.14153046938661853,0.1306572127489675,0.0
478674,0.08765412427834048,0.07419121783951349,0.0742117243213091,0.08356254389175738,0.0
26364,0.08765412427834048,0.067219007720473,0.06725681194092945,0.07302623953300529,0.0
328491,0.08765412427834048,0.056136910691044914,0.056157017040526384,0.06189383801564529,0.0
362107,0.08765412427834048,0.13402513254794052,0.13413810318806957,0.12536314787544053,0.0
404483,0.08765412427834048,0.07953975169004711,0.07029665435103227,0.08594656899291653,0.0
217634,0.08765412427834048,0.107429450232235,0.10756531554328633,0.09885717758735743,0.0
431882,0.08765412427834048,0.13266687013847916,0.1327155819220206,0.14531762345363078,0.0
226737,0.08765412427834048,0.06692297760554394,0.06699260428165443,0.06248837470638577,0.0
540345,0.08765412427834048,0.11406032390585458,0.11417267648675303,0.1053897573213639,0.0
538065,0.08765412427834048,0.0821911627730141,0.08187034387968294,0.07282214361171845,0.0
15844,0.08765412427834048,0.19457961543198107,0.19479521241649836,0.20894945388026911,0.0
236891,0.08765412427834048,0.06677694525493874,0.06684672955181062,0.06280415327248173,0.0
267862,0.08765412427834048,0.22437815501819627,0.2234817816488279,0.2009926120183727,0.0
103258,0.08765412427834048,0.08727208423658875,0.08693414524725913,0.07931691380411472,0.0
420371,0.08765412427834048,0.10601114132150498,0.10610682866261321,0.09913697395463837,0.0
345421,0.08765412427834048,0.06426109645416953,0.06433270528028129,0.06102769208309529,0.0
371078,0.08765412427834048,0.12724500046765433,0.12727597795538348,0.13607721131857123,0.0
359751,0.08765412427834048,0.06485366344024168,0.06491219961628149,0.06059297163684025,0.0
376510,0.08765412427834048,0.07316690965344172,0.07324123644403896,0.06736899304457486,0.0
162067,0.08765412427834048,0.1359346553445848,0.13612925583374863,0.12375855274631208,0.0
112445,0.08765412427834048,0.1283084617597813,0.12840924383825236,0.12119010335404057,0.0
71410,0.08765412427834048,0.1091252121078043,0.10923642353049962,0.10235063355471544,0.0
152273,0.08765412427834048,0.05602277073817807,0.0560407363817282,0.06254281139201451,0.0
163565,0.08765412427834048,0.06321185759703692,0.06327378801672243,0.05931780205207603,0.0
38140,0.08765412427834048,0.07615627857362729,0.07625392676026599,0.06983980239398534,0.0
511213,0.08765412427834048,0.11949068676495599,0.11955478095182848,0.13000629665697408,0.0
93790,0.08765412427834048,0.05905746466294752,0.05908946076779228,0.06538345330199888,0.0
610939,0.08765412427834048,0.07473469292790941,0.07480910942414742,0.06915147260788482,0.0
304019,0.08765412427834048,0.15572871264384558,0.1558181660025924,0.16843157046829418,0.0
332862,0.08765412427834048,0.13052409312453142,0.1306887647937814,0.12047482234006217,0.0
209627,0.08765412427834048,0.06808841669828933,0.06816117363799534,0.06309641514489783,0.0
177543,0.08765412427834048,0.07748006181190505,0.07757343305308821,0.07095999860395119,1.8518518518518516
598097,0.08765412427834048,0.0612244136360993,0.061282921749343404,0.05834964289951716,0.0
639249,0.08765412427834048,0.0697696927109236,0.06984249606446079,0.0628814084046126,0.0
264034,0.08765412427834048,0.08556926860176622,0.08524315537156653,0.07591903652154736,0.0
194366,0.08765412427834048,0.06343985505743202,0.06347725719004019,0.0705815902065024,0.0
472238,0.08765412427834048,0.0691533348608182,0.06918411773887832,0.07778212288597962,0.0
347149,0.08765412427834048,0.06001442808572008,0.06005112210335026,0.0674053831181328,0.0
558402,0.08765412427834048,0.0964458335848912,0.09604707334374182,0.08953169368737006,0.0
294381,0.08765412427834048,0.14837331126980358,0.14843107907937972,0.16156665309188073,0.0
181883,0.08765412427834048,0.10251299042198979,0.10255751934280376,0.10867603285216017,0.0
602348,0.08765412427834048,0.07276007611592851,0.07272220251079636,0.06818414326723916,0.0
280401,0.08765412427834048,0.080607552540677,0.08028908649803154,0.07476203661709378,25.0
348945,0.08765412427834048,0.06436798571757518,0.06440213994106467,0.07014629006023393,0.0
637796,0.08765412427834048,0.073603545335654,0.07362846731238762,0.08294797276037963,0.0
217846,0.08765412427834048,0.06865975300529778,0.06871998509888974,0.06405680808479323,0.0
482437,0.08765412427834048,0.1033685080717241,0.09117307735443204,0.10835789922772035,0.0
206399,0.08765412427834048,0.05653648634659634,0.05655493192801238,0.06100800171320849,0.0
270656,0.08765412427834048,0.06427099047807701,0.06432319018982713,0.06788850142504815,0.0
396672,0.08765412427834048,0.07968028799718468,0.07937273180611072,0.07337789247835924,0.0
674895,0.08765412427834048,0.08994886321608904,0.09003168453759576,0.08325987723665679,0.0
114250,0.08765412427834048,0.05929107143080587,0.059321117891121905,0.0651049248464433,0.0
218980,0.08765412427834048,0.06588795544628835,0.06592350315092886,0.06985252082240573,0.0
606422,0.08765412427834048,0.12561699196253878,0.12510994773480905,0.11511045316432521,0.0
90290,0.08765412427834048,0.0850969732635545,0.08518679363881561,0.07919206045577311,0.0
596405,0.08765412427834048,0.05901600362048292,0.059069069907928214,0.05603532799216495,0.0
597410,0.08765412427834048,0.07712345276012707,0.0771783214692921,0.08348939149708703,0.0
49120,0.08765412427834048,0.10963814474025134,0.10975523849036373,0.11510273657737023,0.0
321315,0.08765412427834048,0.07639120718681901,0.07648377977369412,0.07051419993468049,0.0
478117,0.08765412427834048,0.12316211276522607,0.12265328100416026,0.1123845583769125,0.0
647021,0.08765412427834048,0.09985393769504732,0.09994667506104046,0.094237211476938,0.0
522363,0.08765412427834048,0.06113662614875637,0.06116869757778096,0.06802876124176066,0.0
499394,0.08765412427834048,0.0731328783877584,0.07319996573181077,0.06860598212053212,0.0
522926,0.08765412427834048,0.0621139372700554,0.0621725385919286,0.05753640895312317,0.0
354626,0.08765412427834048,0.060388132804827216,0.060416740811403274,0.06629470949907888,0.0
667943,0.08765412427834048,0.06224630211377822,0.06227217647857963,0.06844362271082116,0.0
485457,0.08765412427834048,0.12738044396262838,0.12756281550010154,0.11671326178997832,0.0
569642,0.08765412427834048,0.20331575681567018,0.2029072038101562,0.17570586668605018,0.0
572002,0.08765412427834048,0.058102883243375245,0.058139977696733736,0.06516287162297595,0.0
654402,0.08765412427834048,0.06525087552225997,0.06531814168025558,0.059769675084969894,0.0
271021,0.08765412427834048,0.06572346093981399,0.06579117501697608,0.06151072746018856,0.0
411059,0.08765412427834048,0.06985086850711957,0.06989011766494667,0.07449930030996108,0.0
406473,0.08765412427834048,0.06328316731381424,0.06334628217865303,0.06017640113438336,0.0
